polygon_id,centroid_latitude,centroid_longitude,centroid_latitude_pixels,centroid_longitude_pixels,city,area_pixels,area_meters,image_name,nw_corner_of_image_latitude,nw_corner_of_image_longitude,se_corner_of_image_latitude,se_corner_of_image_longitude,datum,projection_zone,resolution,jaccard_index,orientation
18574,38.01550734,-121.3431469,563.2452061,1472.052876,Stockton,22.25056689,247.228521,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,322.24
18575,38.01551298,-121.3432511,561.6988145,1441.522671,Stockton,6.717687075,74.6409675,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,218.41
18576,38.01574957,-121.3376382,445.1605546,3082.223819,Stockton,13.15192744,146.1325271,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,181.73
18577,38.01575211,-121.3376813,444.4444444,3069.603175,Stockton,6.802721088,75.58578987,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,181.89
18578,38.01549772,-121.3385345,542.9492722,2821.656579,Stockton,7.284580499,80.93978332,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,214.18
18579,38.01538678,-121.3387348,585.01781,2763.791562,Stockton,15.45847506,171.760834,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,206.71
18580,38.01496527,-121.3387141,740.8152291,2772.660049,Stockton,16.10685941,178.9651046,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,179.12
18581,38.01547268,-121.3361596,539.9249951,3516.680587,Stockton,10.71428571,119.047619,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,10.12
18582,38.01542392,-121.3356641,555.3997648,3661.978248,Stockton,34.43877551,382.6530612,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,206.47
18583,38.0157665,-121.3325582,412.6236485,4568.455256,Stockton,8.475056689,94.16729655,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,124.88
18584,38.01577401,-121.3326743,410.4442313,4534.42178,Stockton,50.70861678,563.4290753,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0.022917831,180.03
18585,38.01574876,-121.3324549,418.6507937,4598.809524,Stockton,14.85260771,165.0289746,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,250.73
18586,38.01575492,-121.3325196,416.7080026,4579.819775,Stockton,14.51247166,161.2496851,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,250.73
18587,38.01666534,-121.3380876,108.7676594,2944.622857,Stockton,8.24829932,91.64777022,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,182.51
18588,38.01434839,-121.3472642,1013.361277,274.8711165,Stockton,45.32312925,503.590325,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,
18589,38.01521601,-121.3453905,682.6055909,817.5583092,Stockton,81.80272109,908.9191232,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,
18591,38.01471577,-121.3372046,825.2901519,3215.979689,Stockton,52.72108844,585.7898715,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,249.21
18592,38.01486289,-121.3351671,760.338291,3811.143399,Stockton,28.79818594,319.9798438,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,100.13
18593,38.01485061,-121.3352161,765.1309193,3796.90123,Stockton,23.78117914,264.2353238,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,240.24
18594,38.01320988,-121.3406557,1400.126598,2216.285169,Stockton,52.83446712,587.0496347,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,179.57
18595,38.0138802,-121.3393093,1145.22792,2605.769231,Stockton,15.47619048,171.957672,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,179.16
18596,38.01259839,-121.3311976,1577.380952,4987.698413,Stockton,26.53061224,294.7845805,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,
18597,38.01255889,-121.3378994,1626.65258,3027.090062,Stockton,39.28571429,436.5079365,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,
18598,38.01192036,-121.3313711,1829.060271,4941.482632,Stockton,18.25396825,202.8218695,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,181.73
18599,38.01192238,-121.3312799,1827.840556,4968.146705,Stockton,3.585600907,39.84001008,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,179.57
18600,38.01192287,-121.3314541,1828.563477,4917.176115,Stockton,5.952380952,66.13756614,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,177.93
18601,38.00617378,-121.332934,3962.642563,4522.548501,Stockton,38.26530612,425.170068,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,
18602,38.00686943,-121.3314719,3697.776924,4945.694658,Stockton,24.6031746,273.3686067,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,161.89
18604,38.00482844,-121.344269,4519.571429,1213.962963,Stockton,28.3446712,314.9407911,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,177.3
18605,38.00480342,-121.3430983,4522.699351,1556.770366,Stockton,21.57029478,239.6699421,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,168.43
18606,38.00500592,-121.3398114,4430.575241,2517.458637,Stockton,31.23582766,347.0647518,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,77.75
18607,38.00464735,-121.3407353,4568.064508,2249.401361,Stockton,27.01247166,300.1385739,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,354.83
18608,38.00527885,-121.3389702,4325.20195,2761.903261,Stockton,52.46598639,582.9554044,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,177.85
18609,38.00527787,-121.3388628,4325.00422,2793.334469,Stockton,23.10090703,256.6767448,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,175.77
18610,38.00591187,-121.3362587,4076.823619,3551.366146,Stockton,57.36961451,637.4401612,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,150.66
18611,38.00504429,-121.3373582,4403.53634,3235.245436,Stockton,16.2414966,180.4610733,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,99.54
18612,38.00495267,-121.335046,4425.327399,3912.580754,Stockton,10.26077097,114.0085664,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,
18613,38.00500662,-121.3349416,4404.821558,3942.779334,Stockton,14.45578231,160.6198035,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,
18614,38.00588365,-121.332232,4066.323648,4729.88297,Stockton,10.03401361,111.4890401,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,157.02
18615,38.00381886,-121.3477923,4911.509263,189.3591794,Stockton,20.60893802,228.9882002,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,172.69
18616,38.00395839,-121.3459959,4850.487175,714.2169112,Stockton,23.44340514,260.4822793,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,246.82
18617,38.00390421,-121.3459982,4870.53956,713.9058078,Stockton,6.771227009,75.23585566,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,246.82
18618,38.0040069,-121.3445052,4824.73545,1150.198413,Stockton,30.27368355,336.3742616,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,183.32
18619,38.00406841,-121.3380409,4768.136867,3041.83396,Stockton,22.47889897,249.7655441,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,171.44
18620,38.00359812,-121.3388009,4946.097884,2822.464727,Stockton,30.70672714,341.1858571,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,
18621,38.00414048,-121.3350312,4725.717504,3922.240016,Stockton,13.26688083,147.409787,10sfh450075,38.0171,-121.3481417,38.00334722,-121.3313667,NAD83,10,0.3,0,155.88
18622,38.05658778,-121.3591014,451.1736125,1535.2882,Stockton,14.81387714,164.5986349,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,194.9
18623,38.05660882,-121.3591589,443.6902486,1518.33174,Stockton,3.32775501,36.97505566,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,194.9
18624,38.05685534,-121.3562039,337.2308381,2380.915291,Stockton,19.43449936,215.9388817,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.951783629,181.91
18625,38.05685478,-121.3561571,337.1983566,2394.605089,Stockton,4.254450775,47.27167527,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.801943274,181.91
18626,38.05491419,-121.3581109,1065.071283,1835.927146,Stockton,44.23405893,491.4895437,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.838343804,72.67
18627,38.05450799,-121.3605871,1228.116842,1114.397647,Stockton,13.35927691,148.4364101,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.899487659,241.22
18628,38.05446764,-121.3605826,1243.018901,1115.980176,Stockton,7.050443401,78.33826001,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.769908127,241.22
18629,38.05413531,-121.3598973,1362.393642,1318.576102,Stockton,20.01987145,222.4430161,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.881931785,107.17
18630,38.05420007,-121.3598967,1338.439805,1318.335581,Stockton,30.5331845,339.2576056,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.9489287,107.17
18631,38.05415439,-121.3543429,1326.622044,2942.867468,Stockton,41.7234687,463.5940967,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.880288179,182.72
18632,38.05348747,-121.3552834,1578.160963,2672.186186,Stockton,25.40988121,282.3320134,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.86163342,247.94
18633,38.05450267,-121.3527829,1189.737764,3396.799922,Stockton,24.61420623,273.4911803,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.916770337,178.66
18634,38.05433587,-121.3523605,1249.250985,3521.428121,Stockton,10.70324477,118.9249419,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,249.25
18635,38.05388795,-121.3525056,1415.674364,3481.908104,Stockton,26.46009144,294.001016,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.917758951,177.65
18636,38.05429852,-121.352357,1263.046235,3522.675325,Stockton,10.27569289,114.1743654,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,249.25
18637,38.05378813,-121.3521247,1450.626577,3593.962917,Stockton,23.00243142,255.5825713,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.907395359,206.24
18638,38.05404735,-121.3490324,1338.760308,4496.594758,Stockton,15.93404162,177.0449069,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.834308296,191.41
18639,38.05403965,-121.3489584,1341.22468,4518.293858,Stockton,15.14894747,168.3216386,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.864877013,191.41
18640,38.05221476,-121.3603187,2074.936697,1207.796775,Stockton,30.1601346,335.1126067,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.933523335,175.41
18641,38.05276202,-121.3582228,1861.684014,1817.277314,Stockton,22.72552562,252.5058402,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,195.08
18642,38.05283753,-121.3575897,1830.481658,2001.955634,Stockton,16.90155518,187.7950576,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.800930734,208.67
18643,38.05281107,-121.357535,1839.983022,2018.123936,Stockton,16.64001402,184.8890446,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.880307245,208.67
18644,38.05258247,-121.3570598,1922.0791,2158.601441,Stockton,28.61830949,317.9812166,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.8787448,190.62
18645,38.05309571,-121.3565455,1729.586024,2305.6345,Stockton,17.77450877,197.4945419,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.892104126,140.46
18646,38.0530388,-121.3565831,1750.832471,2295.01096,Stockton,17.11769299,190.1965888,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.887311899,140.79
18647,38.0530278,-121.356664,1755.319696,2271.437328,Stockton,11.00058072,122.2286747,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.880546459,189.48
18648,38.0529404,-121.3563847,1786.202404,2353.670687,Stockton,33.83285938,375.9206598,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.925375397,164.98
18649,38.05292588,-121.3552477,1785.695849,2686.280096,Stockton,31.18963981,346.5515534,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.91279448,178.47
18650,38.05326272,-121.3543746,1656.59252,2939.420023,Stockton,32.04820511,356.0911679,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.842056404,241.68
18651,38.05240168,-121.3537338,1971.754557,3132.452155,Stockton,8.743098428,97.14553808,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.855939673,194.49
18652,38.05238705,-121.3536795,1976.886873,3148.433524,Stockton,16.91669977,187.9633308,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.884088376,194.49
18653,38.05299157,-121.3491838,1730.049499,4459.234868,Stockton,37.44898283,416.0998092,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.952315544,180.63
18654,38.05081455,-121.3592128,2587.121226,1540.360176,Stockton,2.864185977,31.82428863,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,178.56
18655,38.05077199,-121.3593129,2603.381078,1511.356176,Stockton,17.31646541,192.4051712,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,176.27
18656,38.05085169,-121.359277,2573.716945,1521.341459,Stockton,18.81577878,209.0642086,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,241.55
18657,38.0519545,-121.3533571,2135.208188,3245.561398,Stockton,1870.288712,20780.98569,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.954444079,179.99
18658,38.05119941,-121.3474762,2384.091721,4970.372832,Stockton,28.33231262,314.8034736,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.811083301,250.78
18659,38.05023674,-121.3631882,2821.39215,381.3157694,Stockton,22.85064617,253.8960685,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,
18660,38.04999672,-121.3612109,2899.947814,961.2501664,Stockton,27.60536606,306.7262896,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.939564721,112.6
18661,38.05019054,-121.360951,2826.91276,1035.99015,Stockton,34.31234823,381.2483136,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.957719368,264.8
18662,38.05008711,-121.3598613,2859.535773,1355.418204,Stockton,17.1903162,191.0035133,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,242.96
18663,38.05011374,-121.3597516,2849.120119,1387.331817,Stockton,6.948863283,77.20959204,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,179.37
18664,38.0498143,-121.3528844,2924.370003,3397.811058,Stockton,887.8378261,9864.864735,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.985783095,262.57
18665,38.04985179,-121.3533083,2912.69374,3273.596503,Stockton,979.7063729,10885.62637,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.936553329,262.57
18666,38.04981352,-121.352674,2923.569186,3459.34394,Stockton,879.4720821,9771.912023,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.972935463,262.57
18667,38.04981119,-121.3524658,2923.353006,3520.270106,Stockton,841.3508295,9348.34255,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.961531277,262.57
18668,38.04992212,-121.3522749,2881.336031,3575.376557,Stockton,436.5757942,4850.842158,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.942804104,262.57
18669,38.05001506,-121.3494259,2832.231136,4407.952985,Stockton,21.23988681,235.9987424,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,241.78
18670,38.04945353,-121.3642053,3116.344375,88.90213882,Stockton,24.10775752,267.8639725,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.907442149,189.78
18671,38.04834816,-121.3636318,3522.227433,263.8332455,Stockton,58.2469794,647.18866,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.943323334,191.27
18672,38.04891688,-121.3614215,3300.440498,906.6580255,Stockton,36.87298474,409.6998304,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.844147485,176.94
18673,38.04915598,-121.3601287,3205.320993,1283.229839,Stockton,64.07386042,711.9317824,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.827277573,166.55
18674,38.04837233,-121.3596678,3492.790233,1423.131204,Stockton,23.54969674,261.6632971,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,177.57
18675,38.04811124,-121.354101,3560.575273,3053.105908,Stockton,14.92463037,165.8292263,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.777918258,206.68
18676,38.04813814,-121.3541775,3551.024239,3030.554796,Stockton,13.94947531,154.9941701,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.91395283,202.89
18677,38.04854246,-121.3499788,3379.766097,4255.898941,Stockton,14.33798936,159.3109929,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,177.32
18678,38.04851097,-121.3499838,3391.440753,4254.642566,Stockton,10.56997156,117.4441284,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,177.32
18679,38.04803661,-121.3481426,3557.374169,4796.212166,Stockton,17.66093558,196.2326175,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.898028506,180.97
18680,38.04803361,-121.3481977,3558.771511,4780.114723,Stockton,3.857086452,42.85651613,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,180.97
18681,38.04727679,-121.360499,3902.298502,1187.134545,Stockton,19.41128729,215.6809698,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,208.78
18682,38.04795542,-121.3596245,3646.770461,1438.504592,Stockton,17.4246826,193.6075845,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.859445605,180.11
18683,38.04804352,-121.3596797,3614.468052,1421.790189,Stockton,20.83270878,231.474542,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,243.26
18684,38.04795043,-121.3595398,3648.178045,1463.324326,Stockton,18.45728767,205.0809741,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.734270402,177.35
18685,38.04762136,-121.3495285,3718.130367,4393.618692,Stockton,16.7173068,185.7478534,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.915015401,179.67
18686,38.04761826,-121.3495779,3719.533284,4379.191096,Stockton,8.371124776,93.01249751,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.85122536,179.67
18687,38.0476257,-121.3494751,3716.251047,4409.210717,Stockton,3.294440443,36.60489381,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,179.67
18688,38.04754594,-121.3476533,3736.333351,4942.518768,Stockton,35.99556997,399.9507775,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.832101694,192.93
18689,38.0465908,-121.3475465,4089.060276,4980.013078,Stockton,12.07838109,134.2042343,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,171.4
18690,38.04657815,-121.3475982,4094.009572,4964.956945,Stockton,13.09262455,145.4736061,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,171.4
18691,38.04606443,-121.3627021,4362.11322,550.6072631,Stockton,41.65380658,462.8200731,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.878984106,164.59
18692,38.04595274,-121.3602098,4390.536641,1280.3239,Stockton,33.02619534,366.957726,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.903001774,174.61
18693,38.04614497,-121.3605709,4321.3049,1173.441991,Stockton,30.83910892,342.6567658,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,183.61
18694,38.04610915,-121.3591409,4327.159506,1591.942708,Stockton,28.79859753,319.984417,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.931670109,266.94
18695,38.04643383,-121.3577923,4200.093647,1984.305092,Stockton,54.45994595,605.1105105,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.861616768,146.95
18696,38.0464687,-121.3578691,4187.593531,1961.621454,Stockton,55.93020365,621.4467072,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.910530396,305.08
18697,38.04638895,-121.3578928,4217.214417,1955.205114,Stockton,5.124890779,56.94323088,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,305.08
18698,38.04563151,-121.3573076,4494.348449,2131.284911,Stockton,32.41411041,360.1567823,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.880107978,192.81
18699,38.04568138,-121.3563714,4471.05982,2404.80743,Stockton,29.15024549,323.8916166,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,300.81
18700,38.04555833,-121.3548071,4508.486,2863.133326,Stockton,28.42548655,315.8387395,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.931330042,256.26
18701,38.04633914,-121.3535871,4213.374184,3214.917862,Stockton,25.08623754,278.7359727,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.943619358,233.59
18702,38.04638672,-121.353602,4195.852809,3210.270959,Stockton,3.855235642,42.83595158,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,233.59
18703,38.04638004,-121.3488933,4173.97806,4587.507458,Stockton,19.45570671,216.174519,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,207.38
18704,38.04631748,-121.3488896,4197.098179,4589.008147,Stockton,6.38529187,70.94768745,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,207.38
18705,38.04634075,-121.3489257,4188.680052,4578.307026,Stockton,4.005151191,44.5016799,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,207.38
18706,38.0465171,-121.3488224,4122.918596,4607.337258,Stockton,32.11186752,356.798528,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.895472394,183.68
18707,38.0461314,-121.3478246,4260.42065,4901.67304,Stockton,10.72729034,119.1921149,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,165.37
18708,38.04466245,-121.3625467,4879.868452,605.16899,Stockton,14.90439569,165.6043966,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,122.61
18709,38.0447028,-121.3625446,4864.93131,605.516411,Stockton,10.58230366,117.5811518,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,122.61
18710,38.0447785,-121.3589248,4818.21727,1663.793392,Stockton,26.97683829,299.7426477,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.945622919,209.37
18711,38.04437979,-121.356646,4953.905628,2332.93808,Stockton,40.14416457,446.046273,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.885005252,181.96
18712,38.04438822,-121.3565471,4950.275205,2361.809851,Stockton,9.153955081,101.710612,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.839506323,181.96
18713,38.04472332,-121.3528579,4807.255092,3438.692242,Stockton,15.99664706,177.7405229,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,176.76
18714,38.04473106,-121.3528007,4804.099048,3455.37141,Stockton,10.89085561,121.0095068,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,176.76
18715,38.04504319,-121.3512781,4680.775504,3898.718516,Stockton,43.71573738,485.7304153,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0.897984347,171.61
18716,38.04508371,-121.3505737,4662.146988,4104.479069,Stockton,23.61324119,262.3693466,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,203.18
18717,38.05492053,-121.3580581,1062.45488,1851.325744,Stockton,13.92577489,154.7308321,10sfh435120,38.05788056,-121.3643222,38.04412778,-121.3475333,NAD83,10,0.3,0,73.25
18718,38.02967992,-121.341531,312.5141751,1851.488978,Stockton,25.69388928,285.4876587,10sfh450090,38.03061389,-121.3478389,38.01686111,-121.3310583,NAD83,10,0.3,0.711621089,159.04
18719,38.02854439,-121.3394271,721.5897356,2474.481882,Stockton,16.5755278,184.1725311,10sfh450090,38.03061389,-121.3478389,38.01686111,-121.3310583,NAD83,10,0.3,0.767178546,168.98
